nb_genes,name,product,type,partition,subpartition,partition_exact,partition_soft,length_avg,length_med,nb_organisms,Vibrio_coralliilyticus_RE22A,Vibrio_coralliilyticus_ATCC_BAA-450,Vibrio_coralliilyticus_OCN008,Vibrio_coralliilyticus_SNUTY-1,Vibrio_coralliilyticus_RE22B,Vibrio_coralliilyticus_AIC-7,Vibrio_coralliilyticus_S2052,Vibrio_coralliilyticus_S2043,viz,label,Vibrio_coralliilyticus_OCN014,Vibrio_coralliilyticus_080116A,Vibrio_coralliilyticus_RE98,Vibrio_coralliilyticus_NA0301,Vibrio_coralliilyticus_58,Vibrio_coralliilyticus_RE87,Vibrio_coralliilyticus_P1,degree
2,ltxB,Leukotoxin export ATP-binding protein LtxB,CDS,cloud,C,exact_accessory,soft_accessory,311.0,311,2,IJBHHNBA_02864,,,,MKACMLCG_01427,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 2.0}",MKACMLCG_01427,,,,,,,,2
2,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,122.0,122,2,IJBHHNBA_02865,,,,MKACMLCG_01428,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 2.0}",MKACMLCG_01428,,,,,,,,2
2,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,929.0,929,2,IJBHHNBA_02866,,,,MKACMLCG_01429,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 2.0}",MKACMLCG_01429,,,,,,,,2
2,alsS,Acetolactate synthase,CDS,cloud,C,exact_accessory,soft_accessory,1652.0,1652,2,IJBHHNBA_02867,,,,MKACMLCG_01430,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 2.0}",MKACMLCG_01430,,,,,,,,2
2,gabD,Succinate-semialdehyde dehydrogenase [NADP(+)] GabD,CDS,cloud,C,exact_accessory,soft_accessory,1481.0,1481,2,IJBHHNBA_02868,,,,MKACMLCG_01431,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 2.0}",MKACMLCG_01431,,,,,,,,2
2,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,446.0,446,2,IJBHHNBA_02869,,,,MKACMLCG_01432,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 2.0}",MKACMLCG_01432,,,,,,,,2
2,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,494.0,494,2,IJBHHNBA_02870,,,,MKACMLCG_01433,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 2.0}",MKACMLCG_01433,,,,,,,,2
2,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,1337.0,1337,2,IJBHHNBA_02871,,,,MKACMLCG_01434,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 2.0}",MKACMLCG_01434,,,,,,,,2
2,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,680.0,680,2,IJBHHNBA_02872,,,,MKACMLCG_01435,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 2.0}",MKACMLCG_01435,,,,,,,,2
2,sodC,Superoxide dismutase [Cu-Zn],CDS,cloud,C,exact_accessory,soft_accessory,512.0,512,2,IJBHHNBA_02873,,,,MKACMLCG_01436,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 2.0}",MKACMLCG_01436,,,,,,,,2
2,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,464.0,464,2,IJBHHNBA_02874,,,,MKACMLCG_01437,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 2.0}",MKACMLCG_01437,,,,,,,,2
2,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,308.0,308,2,IJBHHNBA_02876,,,,MKACMLCG_01439,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 2.0}",MKACMLCG_01439,,,,,,,,2
7,,hypothetical protein,CDS,shell,S1,exact_accessory,soft_accessory,3866.43,3881,7,IJBHHNBA_01641,,,,MKACMLCG_04179,NMLJHHJO_00058,,,"{'color': {'r': 0, 'g': 216, 'b': 96, 'a': 0.0}, 'size': 7.0}",MKACMLCG_04179,,PFGAHHNN_01061,HCPBJEEI_04833,PNJLNNEM_02181,FLLLBHKB_04115,,,2
1,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,257.0,257,1,,,,,MKACMLCG_04206,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",MKACMLCG_04206,,,,,,,,2
3,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,938.0,938,3,IJBHHNBA_01591,,,,MKACMLCG_04230,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 3.0}",MKACMLCG_04230,AADFBFMN_04930,,,,,,,2
3,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,992.0,992,3,IJBHHNBA_01568,,,,MKACMLCG_04253,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 3.0}",MKACMLCG_04253,,,,,,,AHGDBNMD_00933,2
14,,hypothetical protein,CDS,persistent,P,exact_accessory,soft_accessory,359.0,359,14,IJBHHNBA_01833,CPFIEJMN_03938,FKIKDOPA_00982,KFHGEANF_06045,MKACMLCG_05204,NMLJHHJO_04664,NFFLFIEF_01666,GIHCKAFH_01961,"{'color': {'r': 247, 'g': 165, 'b': 7, 'a': 0.0}, 'size': 14.0}",CPFIEJMN_03938,AADFBFMN_05067,PFGAHHNN_01609,HCPBJEEI_05096,PNJLNNEM_03880,,ACOGLMFH_02508,AHGDBNMD_04026,3
13,,hypothetical protein,CDS,persistent,P,exact_accessory,soft_accessory,550.54,557,13,IJBHHNBA_01832,CPFIEJMN_03939,FKIKDOPA_00981,KFHGEANF_06046,MKACMLCG_05205,NMLJHHJO_04665,NFFLFIEF_01667,GIHCKAFH_01960,"{'color': {'r': 247, 'g': 165, 'b': 7, 'a': 0.0}, 'size': 13.0}",CPFIEJMN_03939,AADFBFMN_05068,PFGAHHNN_01608,HCPBJEEI_05097,PNJLNNEM_03881,,ACOGLMFH_02509,,2
13,dmlR_22,HTH-type transcriptional regulator DmlR,CDS,persistent,P,exact_accessory,soft_accessory,950.69,953,13,IJBHHNBA_01828,CPFIEJMN_03944,,KFHGEANF_06052,MKACMLCG_05209,NMLJHHJO_04677,NFFLFIEF_01671,GIHCKAFH_01956,"{'color': {'r': 247, 'g': 165, 'b': 7, 'a': 0.0}, 'size': 13.0}",CPFIEJMN_03944,AADFBFMN_05078,PFGAHHNN_01596,HCPBJEEI_05109,PNJLNNEM_03886,,ACOGLMFH_02513,AHGDBNMD_04022,5
1,rhaR_11,HTH-type transcriptional activator RhaR,CDS,cloud,C,exact_accessory,soft_accessory,995.0,995,1,,CPFIEJMN_03947,,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",CPFIEJMN_03947,,,,,,,,2
1,dosP_2,Oxygen sensor protein DosP,CDS,cloud,C,exact_accessory,soft_accessory,773.0,773,1,,CPFIEJMN_03948,,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",CPFIEJMN_03948,,,,,,,,2
1,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,710.0,710,1,,CPFIEJMN_03949,,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",CPFIEJMN_03949,,,,,,,,2
1,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,386.0,386,1,,CPFIEJMN_03950,,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",CPFIEJMN_03950,,,,,,,,2
1,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,386.0,386,1,,CPFIEJMN_03951,,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",CPFIEJMN_03951,,,,,,,,2
1,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,158.0,158,1,,CPFIEJMN_03952,,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",CPFIEJMN_03952,,,,,,,,2
1,ohrB_2,Organic hydroperoxide resistance protein OhrB,CDS,cloud,C,exact_accessory,soft_accessory,494.0,494,1,,CPFIEJMN_03953,,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",CPFIEJMN_03953,,,,,,,,2
1,yabJ_2,2-iminobutanoate/2-iminopropanoate deaminase,CDS,cloud,C,exact_accessory,soft_accessory,350.0,350,1,,CPFIEJMN_03954,,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",CPFIEJMN_03954,,,,,,,,2
1,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,368.0,368,1,,CPFIEJMN_03955,,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",CPFIEJMN_03955,,,,,,,,2
1,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,548.0,548,1,,CPFIEJMN_03956,,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",CPFIEJMN_03956,,,,,,,,2
1,thrS_2,Threonine--tRNA ligase,CDS,cloud,C,exact_accessory,soft_accessory,1178.0,1178,1,,CPFIEJMN_03957,,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",CPFIEJMN_03957,,,,,,,,2
1,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,986.0,986,1,,CPFIEJMN_03958,,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",CPFIEJMN_03958,,,,,,,,2
1,mcpG,Methyl-accepting chemotaxis protein McpG,CDS,cloud,C,exact_accessory,soft_accessory,1913.0,1913,1,,CPFIEJMN_03959,,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",CPFIEJMN_03959,,,,,,,,2
1,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,1271.0,1271,1,,CPFIEJMN_03960,,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",CPFIEJMN_03960,,,,,,,,2
1,rhaR_12,HTH-type transcriptional activator RhaR,CDS,cloud,C,exact_accessory,soft_accessory,869.0,869,1,,CPFIEJMN_03961,,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",CPFIEJMN_03961,,,,,,,,2
1,tylN,O-mycaminosyltylonolide 6-deoxyallosyltransferase,CDS,cloud,C,exact_accessory,soft_accessory,1262.0,1262,1,,CPFIEJMN_03962,,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",CPFIEJMN_03962,,,,,,,,2
1,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,821.0,821,1,,CPFIEJMN_03963,,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",CPFIEJMN_03963,,,,,,,,2
6,,hypothetical protein,CDS,shell,S1,exact_accessory,soft_accessory,269.0,269,5,,CPFIEJMN_04075|CPFIEJMN_03965,,,,,,,"{'color': {'r': 0, 'g': 216, 'b': 96, 'a': 0.0}, 'size': 5.0}",CPFIEJMN_03965,AADFBFMN_05091,PFGAHHNN_01584,HCPBJEEI_05115,PNJLNNEM_04004,,,,5
1,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,515.0,515,1,,CPFIEJMN_03966,,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",CPFIEJMN_03966,,,,,,,,2
1,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,215.0,215,1,,CPFIEJMN_03967,,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",CPFIEJMN_03967,,,,,,,,2
1,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,194.0,194,1,,CPFIEJMN_03970,,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",CPFIEJMN_03970,,,,,,,,2
1,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,1172.0,1172,1,,CPFIEJMN_03975,,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",CPFIEJMN_03975,,,,,,,,2
1,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,638.0,638,1,,CPFIEJMN_03976,,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",CPFIEJMN_03976,,,,,,,,2
17,,hypothetical protein,CDS,persistent,P,exact_core,soft_core,477.24,482,15,IJBHHNBA_01805,CPFIEJMN_03979|CPFIEJMN_03018,FKIKDOPA_04989|FKIKDOPA_03404,KFHGEANF_01669,MKACMLCG_05232,NMLJHHJO_01075,NFFLFIEF_03449,GIHCKAFH_00197,"{'color': {'r': 247, 'g': 165, 'b': 7, 'a': 0.0}, 'size': 15.0}",CPFIEJMN_03979,AADFBFMN_05111,PFGAHHNN_01566,HCPBJEEI_05127,PNJLNNEM_03911,FLLLBHKB_00537,ACOGLMFH_03347,AHGDBNMD_04005,15
9,,hypothetical protein,CDS,shell,S1,exact_accessory,soft_accessory,416.0,416,9,IJBHHNBA_01803,CPFIEJMN_03981,,KFHGEANF_06072,MKACMLCG_05234,,,,"{'color': {'r': 0, 'g': 216, 'b': 96, 'a': 0.0}, 'size': 9.0}",CPFIEJMN_03981,AADFBFMN_05113,,HCPBJEEI_05129,PNJLNNEM_03913,,ACOGLMFH_03345,AHGDBNMD_04003,4
6,,hypothetical protein,CDS,shell,S1,exact_accessory,soft_accessory,320.0,320,6,IJBHHNBA_01800,CPFIEJMN_03985,,,MKACMLCG_05237,,,,"{'color': {'r': 0, 'g': 216, 'b': 96, 'a': 0.0}, 'size': 6.0}",CPFIEJMN_03985,,,,PNJLNNEM_03917,,ACOGLMFH_03339,AHGDBNMD_01348,4
10,,hypothetical protein,CDS,shell,S1,exact_accessory,soft_accessory,252.8,239,8,,CPFIEJMN_03987,,,,NMLJHHJO_04703,NFFLFIEF_00474,GIHCKAFH_02853,"{'color': {'r': 0, 'g': 216, 'b': 96, 'a': 0.0}, 'size': 8.0}",CPFIEJMN_03987,AADFBFMN_05127,PFGAHHNN_05046|PFGAHHNN_01560,HCPBJEEI_05137,PNJLNNEM_03919|PNJLNNEM_00427,,,,13
1,dauR_1,Transcriptional regulator DauR,CDS,cloud,C,exact_accessory,soft_accessory,623.0,623,1,,CPFIEJMN_03988,,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",CPFIEJMN_03988,,,,,,,,2
1,vioD,Capreomycidine synthase,CDS,cloud,C,exact_accessory,soft_accessory,1178.0,1178,1,,CPFIEJMN_03989,,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",CPFIEJMN_03989,,,,,,,,2
1,arcB_1,Delta(1)-pyrroline-2-carboxylate reductase,CDS,cloud,C,exact_accessory,soft_accessory,983.0,983,1,,CPFIEJMN_03990,,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",CPFIEJMN_03990,,,,,,,,2
4,ycaC_2,putative hydrolase YcaC,CDS,cloud,C,exact_accessory,soft_accessory,593.0,593,4,,CPFIEJMN_03992,,,,NMLJHHJO_04706,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 4.0}",CPFIEJMN_03992,AADFBFMN_05131,,,PNJLNNEM_03928,,,,2
1,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,1748.0,1748,1,,CPFIEJMN_03997,,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",CPFIEJMN_03997,,,,,,,,2
1,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,308.0,308,1,,CPFIEJMN_03998,,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",CPFIEJMN_03998,,,,,,,,2
1,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,2096.0,2096,1,,CPFIEJMN_03999,,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",CPFIEJMN_03999,,,,,,,,2
1,topA_2,DNA topoisomerase 1,CDS,cloud,C,exact_accessory,soft_accessory,4001.0,4001,1,,CPFIEJMN_04000,,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",CPFIEJMN_04000,,,,,,,,2
1,topA_3,DNA topoisomerase 1,CDS,cloud,C,exact_accessory,soft_accessory,743.0,743,1,,CPFIEJMN_04001,,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",CPFIEJMN_04001,,,,,,,,2
1,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,1340.0,1340,1,,CPFIEJMN_04002,,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",CPFIEJMN_04002,,,,,,,,2
1,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,968.0,968,1,,CPFIEJMN_04003,,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",CPFIEJMN_04003,,,,,,,,2
1,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,575.0,575,1,,CPFIEJMN_04004,,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",CPFIEJMN_04004,,,,,,,,2
1,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,2093.0,2093,1,,CPFIEJMN_04005,,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",CPFIEJMN_04005,,,,,,,,2
1,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,1061.0,1061,1,,CPFIEJMN_04006,,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",CPFIEJMN_04006,,,,,,,,2
36,,hypothetical protein,CDS,persistent,P,exact_accessory,soft_accessory,477.33,479,13,IJBHHNBA_01793|IJBHHNBA_01822|IJBHHNBA_01980,CPFIEJMN_03995|CPFIEJMN_04007,FKIKDOPA_03391|FKIKDOPA_03422,,MKACMLCG_05057|MKACMLCG_05244|MKACMLCG_05215,NMLJHHJO_04749|NMLJHHJO_04688|NMLJHHJO_04712,NFFLFIEF_00483|NFFLFIEF_01680,GIHCKAFH_02844|GIHCKAFH_01947,"{'color': {'r': 247, 'g': 165, 'b': 7, 'a': 0.0}, 'size': 13.0}",CPFIEJMN_04007,AADFBFMN_05282|AADFBFMN_05137|AADFBFMN_05263|AADFBFMN_05126,PFGAHHNN_02173|PFGAHHNN_02194|PFGAHHNN_02143|PFGAHHNN_01586|PFGAHHNN_01553,HCPBJEEI_05140|HCPBJEEI_05235,PNJLNNEM_03892|PNJLNNEM_03934|PNJLNNEM_00435,,ACOGLMFH_01980|ACOGLMFH_03365|ACOGLMFH_03106,AHGDBNMD_04015|AHGDBNMD_04050,38
8,dmlR_24,HTH-type transcriptional regulator DmlR,CDS,shell,S1,exact_accessory,soft_accessory,905.0,905,8,,CPFIEJMN_04008,FKIKDOPA_03390,KFHGEANF_06114,,NMLJHHJO_04722,,,"{'color': {'r': 0, 'g': 216, 'b': 96, 'a': 0.0}, 'size': 8.0}",CPFIEJMN_04008,AADFBFMN_05145,,HCPBJEEI_05148,,,ACOGLMFH_01988,AHGDBNMD_01833,6
10,,hypothetical protein,CDS,shell,S1,exact_accessory,soft_accessory,692.0,692,10,IJBHHNBA_01783,CPFIEJMN_04009,FKIKDOPA_03389,,MKACMLCG_05254,NMLJHHJO_04723,,,"{'color': {'r': 0, 'g': 216, 'b': 96, 'a': 0.0}, 'size': 10.0}",CPFIEJMN_04009,AADFBFMN_05146,,HCPBJEEI_05149,PNJLNNEM_03944,,ACOGLMFH_01989,AHGDBNMD_01832,4
6,,hypothetical protein,CDS,shell,S1,exact_accessory,soft_accessory,267.5,269,6,IJBHHNBA_01778,CPFIEJMN_04014,,,MKACMLCG_05259,,,,"{'color': {'r': 0, 'g': 216, 'b': 96, 'a': 0.0}, 'size': 6.0}",CPFIEJMN_04014,AADFBFMN_05151,,HCPBJEEI_05154,,,ACOGLMFH_01994,,3
6,,hypothetical protein,CDS,shell,S1,exact_accessory,soft_accessory,1112.0,1112,6,IJBHHNBA_01777,CPFIEJMN_04015,,,MKACMLCG_05260,,,,"{'color': {'r': 0, 'g': 216, 'b': 96, 'a': 0.0}, 'size': 6.0}",CPFIEJMN_04015,AADFBFMN_05152,PFGAHHNN_03169,,,,ACOGLMFH_01995,,4
8,,hypothetical protein,CDS,shell,S1,exact_accessory,soft_accessory,812.0,812,8,IJBHHNBA_01773,CPFIEJMN_04019,FKIKDOPA_02979,,MKACMLCG_05264,,,,"{'color': {'r': 0, 'g': 216, 'b': 96, 'a': 0.0}, 'size': 8.0}",CPFIEJMN_04019,,,HCPBJEEI_05161,PNJLNNEM_03950,,ACOGLMFH_01999,AHGDBNMD_01826,5
1,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,275.0,275,1,,CPFIEJMN_04020,,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",CPFIEJMN_04020,,,,,,,,2
3,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,443.0,458,3,,CPFIEJMN_04022,,KFHGEANF_06123,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 3.0}",CPFIEJMN_04022,,PFGAHHNN_03160,,,,,,3
3,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,545.0,545,3,,CPFIEJMN_04024,,KFHGEANF_06126,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 3.0}",CPFIEJMN_04024,,PFGAHHNN_03158,,,,,,4
11,,hypothetical protein,CDS,shell,S1,exact_accessory,soft_accessory,1451.0,1451,11,IJBHHNBA_01765,CPFIEJMN_04026,FKIKDOPA_02961,,MKACMLCG_05272,NMLJHHJO_04737,,,"{'color': {'r': 0, 'g': 216, 'b': 96, 'a': 0.0}, 'size': 11.0}",CPFIEJMN_04026,AADFBFMN_05170,PFGAHHNN_03156,HCPBJEEI_05178,PNJLNNEM_03954,,ACOGLMFH_02003,AHGDBNMD_01821,10
10,,hypothetical protein,CDS,shell,S1,exact_accessory,soft_accessory,344.0,344,10,IJBHHNBA_01758,CPFIEJMN_04028,FKIKDOPA_02944,,MKACMLCG_05279,NMLJHHJO_04759,,,"{'color': {'r': 0, 'g': 216, 'b': 96, 'a': 0.0}, 'size': 10.0}",CPFIEJMN_04028,AADFBFMN_05183,PFGAHHNN_03151,HCPBJEEI_05183,PNJLNNEM_03959,,ACOGLMFH_02023,,3
12,,hypothetical protein,CDS,persistent,P,exact_accessory,soft_accessory,746.0,749,12,,CPFIEJMN_04030,FKIKDOPA_05565,KFHGEANF_05868,,NMLJHHJO_04761,NFFLFIEF_01737,GIHCKAFH_01890,"{'color': {'r': 247, 'g': 165, 'b': 7, 'a': 0.0}, 'size': 12.0}",CPFIEJMN_04030,AADFBFMN_05185,PFGAHHNN_03149,HCPBJEEI_05185,PNJLNNEM_03961,,ACOGLMFH_02025,AHGDBNMD_01255,4
11,,hypothetical protein,CDS,shell,S1,exact_accessory,soft_accessory,395.0,395,11,IJBHHNBA_01743,CPFIEJMN_04035,FKIKDOPA_05465,,MKACMLCG_05294,NMLJHHJO_04767,,,"{'color': {'r': 0, 'g': 216, 'b': 96, 'a': 0.0}, 'size': 11.0}",CPFIEJMN_04035,AADFBFMN_05199,PFGAHHNN_03136,HCPBJEEI_05190,PNJLNNEM_03966,,ACOGLMFH_02038,AHGDBNMD_01260,2
1,zntB,Zinc transport protein ZntB,CDS,cloud,C,exact_accessory,soft_accessory,623.0,623,1,,CPFIEJMN_04037,,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",CPFIEJMN_04037,,,,,,,,2
15,,hypothetical protein,CDS,persistent,P,exact_core,soft_core,428.0,428,15,IJBHHNBA_03255,CPFIEJMN_04339,FKIKDOPA_01283,KFHGEANF_03289,MKACMLCG_01828,NMLJHHJO_03618,NFFLFIEF_03931,GIHCKAFH_01139,"{'color': {'r': 247, 'g': 165, 'b': 7, 'a': 0.0}, 'size': 15.0}",CPFIEJMN_04339,AADFBFMN_00382,PFGAHHNN_03548,HCPBJEEI_02527,PNJLNNEM_01085,FLLLBHKB_02415,ACOGLMFH_03576,AHGDBNMD_04449,2
15,truB,tRNA pseudouridine synthase B,CDS,persistent,P,exact_core,soft_core,935.0,935,15,IJBHHNBA_03256,CPFIEJMN_04340,FKIKDOPA_01282,KFHGEANF_03290,MKACMLCG_01829,NMLJHHJO_03619,NFFLFIEF_03930,GIHCKAFH_01138,"{'color': {'r': 247, 'g': 165, 'b': 7, 'a': 0.0}, 'size': 15.0}",CPFIEJMN_04340,AADFBFMN_00381,PFGAHHNN_03549,HCPBJEEI_02528,PNJLNNEM_01086,FLLLBHKB_02414,ACOGLMFH_03577,AHGDBNMD_04448,2
15,rbfA,Ribosome-binding factor A,CDS,persistent,P,exact_core,soft_core,413.0,413,15,IJBHHNBA_03257,CPFIEJMN_04341,FKIKDOPA_01281,KFHGEANF_03291,MKACMLCG_01830,NMLJHHJO_03620,NFFLFIEF_03929,GIHCKAFH_01137,"{'color': {'r': 247, 'g': 165, 'b': 7, 'a': 0.0}, 'size': 15.0}",CPFIEJMN_04341,AADFBFMN_00380,PFGAHHNN_03550,HCPBJEEI_02529,PNJLNNEM_01087,FLLLBHKB_02413,ACOGLMFH_03578,AHGDBNMD_04447,2
15,infB,Translation initiation factor IF-2,CDS,persistent,P,exact_core,soft_core,2687.0,2687,15,IJBHHNBA_03258,CPFIEJMN_04342,FKIKDOPA_01280,KFHGEANF_03292,MKACMLCG_01831,NMLJHHJO_03621,NFFLFIEF_03928,GIHCKAFH_01136,"{'color': {'r': 247, 'g': 165, 'b': 7, 'a': 0.0}, 'size': 15.0}",CPFIEJMN_04342,AADFBFMN_00379,PFGAHHNN_03551,HCPBJEEI_02530,PNJLNNEM_01088,FLLLBHKB_02412,ACOGLMFH_03579,AHGDBNMD_04446,2
15,rimP,Ribosome maturation factor RimP,CDS,persistent,P,exact_core,soft_core,455.0,455,15,IJBHHNBA_03260,CPFIEJMN_04344,FKIKDOPA_01278,KFHGEANF_03294,MKACMLCG_01833,NMLJHHJO_03623,NFFLFIEF_03926,GIHCKAFH_01134,"{'color': {'r': 247, 'g': 165, 'b': 7, 'a': 0.0}, 'size': 15.0}",CPFIEJMN_04344,AADFBFMN_00377,PFGAHHNN_03553,HCPBJEEI_02532,PNJLNNEM_01090,FLLLBHKB_02410,ACOGLMFH_03581,AHGDBNMD_04444,2
